"TABLE_NAME","COLUMN_NAME","CNTITLE","CNNAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","IS_PK"
"NMRMS_FLOW_BUSI_ORG_DTL_1","FLOWQTY","","","VARCHAR2","20","","","N"
"NMRMS_FLOW_BUSI_ORG_DTL_1","LOTNO","批号","批号","VARCHAR2","40","","","N"
"NMRMS_FLOW_BUSI_ORG_DTL_1","SALERNAME","业务员","业务员","VARCHAR2","20","","","N"
"NMRMS_FLOW_BUSI_ORG_DTL_1","DEALINFO","","","VARCHAR2","1000","","","N"
"NMRMS_FLOW_BUSI_ORG_DTL_1","SOURCEKEY","","","VARCHAR2","60","","","N"
"NMRMS_FLOW_BUSI_ORG_DTL_1","TOID","","","NUMBER","22","10","0","N"
"NMRMS_FLOW_BUSI_ORG_DTL_1","DTLUSESTATUS","","","NUMBER","22","2","0","N"
"NMRMS_FLOW_BUSI_ORG_DTL_1","DTLMEMO","细单备注","细单备注","VARCHAR2","100","","","N"
"NMRMS_FLOW_BUSI_ORG_DTL_1","BATCHNO","批次号","批次号","VARCHAR2","100","","","N"
"NMRMS_FLOW_BUSI_ORG_DTL_1","SALEPRICE","销售控制价格","销售控制价格","VARCHAR2","20","","","N"
"NMRMS_FLOW_BUSI_ORG_DTL_1","SALECOST","","","VARCHAR2","20","","","N"
"NMRMS_FLOW_BUSI_ORG_OLD","ORGDTLID","","","NUMBER","22","10","0","Y"
"NMRMS_FLOW_BUSI_ORG_OLD","ORGID","","","NUMBER","22","10","0","N"
"NMRMS_FLOW_BUSI_ORG_OLD","FLOWCOMPANYNAME","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_BUSI_ORG_OLD","GOODSNAME","赠品商品名称","赠品商品名称","VARCHAR2","160","","","N"
"NMRMS_FLOW_BUSI_ORG_OLD","GOODSTYPE","赠品规格","赠品规格","VARCHAR2","80","","","N"
"NMRMS_FLOW_BUSI_ORG_OLD","GOODSUNIT","赠品基本单位","赠品基本单位","VARCHAR2","20","","","N"
"NMRMS_FLOW_BUSI_ORG_OLD","SALEDATE","","","VARCHAR2","40","","","N"
"NMRMS_FLOW_BUSI_ORG_OLD","FLOWQTY","","","VARCHAR2","20","","","N"
"NMRMS_FLOW_BUSI_ORG_OLD","LOTNO","批号","批号","VARCHAR2","40","","","N"
"NMRMS_FLOW_BUSI_ORG_OLD","SALERNAME","业务员","业务员","VARCHAR2","20","","","N"
"NMRMS_FLOW_BUSI_ORG_OLD","DEALINFO","","","VARCHAR2","1000","","","N"
"NMRMS_FLOW_BUSI_ORG_OLD","SOURCEKEY","","","VARCHAR2","60","","","N"
"NMRMS_FLOW_BUSI_ORG_OLD","TOID","","","NUMBER","22","10","0","N"
"NMRMS_FLOW_BUSI_ORG_OLD","DTLUSESTATUS","","","NUMBER","22","2","0","N"
"NMRMS_FLOW_BUSI_ORG_OLD","DTLMEMO","细单备注","细单备注","VARCHAR2","100","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","IMPID","","","NUMBER","22","10","0","Y"
"NMRMS_FLOW_BUSSINESS_IMP","USEYEAR","年","年","VARCHAR2","6","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","USEMONTH","月","月","VARCHAR2","4","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","USEDAY","","","VARCHAR2","4","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","FROMCOMPANY","","","VARCHAR2","300","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","TOCOMPANY","","","VARCHAR2","300","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","GOODSNAME","赠品商品名称","赠品商品名称","VARCHAR2","180","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","GOODSUNIT","赠品基本单位","赠品基本单位","VARCHAR2","30","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","GOODSTYPE","赠品规格","赠品规格","VARCHAR2","80","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","LOTNO","批号","批号","VARCHAR2","80","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","RECNO","","","VARCHAR2","80","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","FLOWTYPE","","","VARCHAR2","20","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","INQTY","入库未记帐数量","入库未记帐数量","VARCHAR2","20","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","PRICE","协议价","协议价","VARCHAR2","20","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","OUTQTY","出库未记帐数量","出库未记帐数量","VARCHAR2","20","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","STQTY","库存数量","库存数量","VARCHAR2","20","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","COLLECTMANNAME","","","VARCHAR2","20","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","TERRITORYNAME","","","VARCHAR2","80","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","GOODSGROUP","","","VARCHAR2","40","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","IMPNUM","","","NUMBER","22","6","0","N"
"NMRMS_FLOW_BUSSINESS_IMP","USESTATUS","总单状态","总单状态","NUMBER","22","2","0","N"
"NMRMS_FLOW_BUSSINESS_IMP","DEALINFO","","","VARCHAR2","300","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","INPUTMANID","制单人ID","制单人ID","NUMBER","22","10","0","N"
"NMRMS_FLOW_BUSSINESS_IMP","CREDATE","制单日期","制单日期","DATE","7","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","MEMO","总单备注","总单备注","VARCHAR2","300","","","N"
"NMRMS_FLOW_BUSSINESS_IMP","FLOWGOODSDTLID","","","NUMBER","22","10","0","N"
"NMRMS_FLOW_DIRECTDB_LOG","SEQID","主键ID","主键ID","NUMBER","22","10","0","Y"
"NMRMS_FLOW_DIRECTDB_LOG","COMPANYID","生产厂商ID","生产厂商ID","NUMBER","22","10","0","N"
"NMRMS_FLOW_DIRECTDB_LOG","RUNDATE","","","DATE","7","","","N"
"NMRMS_FLOW_DIRECTDB_LOG","FLOWTYPE","","","NUMBER","22","2","0","N"
"NMRMS_FLOW_DIRECTDB_LOG","INSTANCEID","返利实例ID","返利实例ID","NUMBER","22","20","0","N"
"NMRMS_FLOW_DIRECTDB_SETUP","SETUPID","","","NUMBER","22","10","0","Y"
"NMRMS_FLOW_DIRECTDB_SETUP","SETUPNO","","","VARCHAR2","20","","","N"
"NMRMS_FLOW_DIRECTDB_SETUP","SETUPNAME","","","VARCHAR2","60","","","N"
"NMRMS_FLOW_DIRECTDB_SETUP","DBTYPE","","","NUMBER","22","2","0","N"
"NMRMS_FLOW_DIRECTDB_SETUP","DBADDRESS","","","VARCHAR2","30","","","N"
"NMRMS_FLOW_DIRECTDB_SETUP","DBSVRNAME","","","VARCHAR2","30","","","N"
"NMRMS_FLOW_DIRECTDB_SETUP","DBUSERNAME","","","VARCHAR2","30","","","N"
"NMRMS_FLOW_DIRECTDB_SETUP","DBUSERPASS","","","VARCHAR2","30","","","N"
"NMRMS_FLOW_DIRECTDB_SETUP","USESTATUS","总单状态","总单状态","NUMBER","22","2","0","N"
"NMRMS_FLOW_DIRECTDB_SETUP","INPUTMANID","制单人ID","制单人ID","NUMBER","22","10","0","N"
"NMRMS_FLOW_DIRECTDB_SETUP","CREDATE","制单日期","制单日期","DATE","7","","","N"
"NMRMS_FLOW_DIRECTDB_SETUP","MEMO","总单备注","总单备注","VARCHAR2","100","","","N"
"NMRMS_FLOW_DIRECTDB_SETUP","BUSCOMPANYID","","","NUMBER","22","10","0","N"
"NMRMS_FLOW_DIRECTDB_SETUP","GETDATE","","","NUMBER","22","2","0","N"
"NMRMS_FLOW_DIRECTOP_DIC","DICID","","","NUMBER","22","10","0","Y"
"NMRMS_FLOW_DIRECTOP_DIC","DICNAME","","","VARCHAR2","60","","","N"
"NMRMS_FLOW_DIRECTOP_DIC","SRCTABLE","","","VARCHAR2","80","","","N"
"NMRMS_FLOW_DIRECTOP_DIC","SRCTABLEINFO","","","VARCHAR2","60","","","N"
"NMRMS_FLOW_DIRECTOP_DIC","SRCCOLUMN","","","VARCHAR2","80","","","N"
"NMRMS_FLOW_DIRECTOP_DIC","SRCCOLUMNINFO","","","VARCHAR2","60","","","N"
"NMRMS_FLOW_DIRECTOP_DIC","KEYFLAG","","","NUMBER","22","1","0","N"
"NMRMS_FLOW_DIRECTOP_DIC","USESTATUS","总单状态","总单状态","NUMBER","22","2","0","N"
"NMRMS_FLOW_DIRECTOP_DIC","INPUTMANID","制单人ID","制单人ID","NUMBER","22","10","0","N"
"NMRMS_FLOW_DIRECTOP_DIC","CREDATE","制单日期","制单日期","DATE","7","","","N"
"NMRMS_FLOW_DIRECTOP_DIC","MEMO","总单备注","总单备注","VARCHAR2","100","","","N"
"NMRMS_FLOW_DIRECTOP_DIC","BUSCOMPANYID","","","NUMBER","22","10","0","N"
"NMRMS_FLOW_DIRECTOP_DIC","SETUPID","","","NUMBER","22","10","0","N"
"NMRMS_FLOW_DISTOCUS_RLT","RLTID","","","NUMBER","22","10","0","Y"
"NMRMS_FLOW_DISTOCUS_RLT","COMPANYID","生产厂商ID","生产厂商ID","NUMBER","22","10","0","N"
"NMRMS_FLOW_DISTOCUS_RLT","USESTATUS","总单状态","总单状态","NUMBER","22","2","0","N"
"NMRMS_FLOW_DISTOCUS_RLT","INPUTMANID","制单人ID","制单人ID","NUMBER","22","10","0","N"
"NMRMS_FLOW_DISTOCUS_RLT","CREDATE","制单日期","制单日期","DATE","7","","","N"
"NMRMS_FLOW_DISTOCUS_RLT","MEMO","总单备注","总单备注","VARCHAR2","300","","","N"
"NMRMS_FLOW_DISTOCUS_RLT","BUSCOMPANYID","","","NUMBER","22","10","0","N"
"NMRMS_FLOW_DISTOCUS_RLT","COMPANYNAMEKEY","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_DISTOGOODS_RLT","RLTID","","","NUMBER","22","10","0","Y"
"NMRMS_FLOW_DISTOGOODS_RLT","BUSCOMPANYID","","","NUMBER","22","10","0","N"
"NMRMS_FLOW_DISTOGOODS_RLT","GOODSID","品种ID","品种ID","NUMBER","22","10","0","N"
"NMRMS_FLOW_DISTOGOODS_RLT","GOODSNAMEKEY","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_DISTOGOODS_RLT","GOODSTYPEKEY","","","VARCHAR2","80","","","N"
"NMRMS_FLOW_DISTOGOODS_RLT","GOODSUNITKEY","","","VARCHAR2","20","","","N"
"NMRMS_FLOW_DISTOGOODS_RLT","USESTATUS","总单状态","总单状态","NUMBER","22","2","0","N"
"NMRMS_FLOW_DISTOGOODS_RLT","INPUTMANID","制单人ID","制单人ID","NUMBER","22","10","0","N"
"NMRMS_FLOW_DISTOGOODS_RLT","CREDATE","制单日期","制单日期","DATE","7","","","N"
"NMRMS_FLOW_DISTOGOODS_RLT","MEMO","总单备注","总单备注","VARCHAR2","100","","","N"
"NMRMS_FLOW_GATHER","GATHERID","","","NUMBER","22","10","0","Y"
"NMRMS_FLOW_GATHER","USEMM","月序","月序","NUMBER","22","6","0","N"
"NMRMS_FLOW_GATHER","BUSCOMPANYID","","","NUMBER","22","10","0","N"
"NMRMS_FLOW_GATHER","FLOWCOMPANYID","","","NUMBER","22","10","0","N"
"NMRMS_FLOW_GATHER","GOODSID","品种ID","品种ID","NUMBER","22","10","0","N"
"NMRMS_FLOW_GATHER","GOODSQTY","总采购量","总采购量","NUMBER","22","16","6","N"
"NMRMS_FLOW_GATHER","FLOWDATE","","","DATE","7","","","N"
"NMRMS_FLOW_GATHER","FLOWTYPE","","","NUMBER","22","2","0","N"
"NMRMS_FLOW_GATHER","FLOWERID","","","NUMBER","22","10","0","N"
"NMRMS_FLOW_GATHER","USESTATUS","总单状态","总单状态","NUMBER","22","2","0","N"
"NMRMS_FLOW_GATHER","INPUTMANID","制单人ID","制单人ID","NUMBER","22","10","0","N"
"NMRMS_FLOW_GATHER","CREDATE","制单日期","制单日期","DATE","7","","","N"
"NMRMS_FLOW_GATHER","MEMO","总单备注","总单备注","VARCHAR2","100","","","N"
"NMRMS_FLOW_GATHER","SALEDEPTID","","","NUMBER","22","10","0","N"
"NMRMS_FLOW_GATHER","SALERID","业务员id","业务员id","NUMBER","22","10","0","N"
"NMRMS_FLOW_GATHER","LEVELS","","","NUMBER","22","2","0","N"
"NMRMS_FLOW_GATHER","PRICE","协议价","协议价","NUMBER","22","16","6","N"
"NMRMS_FLOW_GATHER","COST","","","NUMBER","22","16","6","N"
"NMRMS_FLOW_GATHER","LOTNO","批号","批号","VARCHAR2","40","","","N"
"NMRMS_FLOW_GATHER","BATCHNO","批次号","批次号","VARCHAR2","100","","","N"
"NMRMS_FLOW_GATHER","ORGID","","","NUMBER","22","10","0","N"
"NMRMS_FLOW_GATHER","ORGDTLID","","","NUMBER","22","20","0","N"
"NMRMS_FLOW_GATHER","BUSCOMPANYOPCODE","","","VARCHAR2","100","","","N"
"NMRMS_FLOW_GATHER","BUSCOMPANYNAME","","","VARCHAR2","600","","","N"
"NMRMS_FLOW_GATHER","BUSCOMPANYNO","","","VARCHAR2","40","","","N"
"NMRMS_FLOW_GATHER","FLOWCOMPANYOPCODE","","","VARCHAR2","100","","","N"
"NMRMS_FLOW_GATHER","FLOWCOMPANYNAME","","","VARCHAR2","600","","","N"
"NMRMS_FLOW_GATHER","FLOWCOMPANYNO","","","VARCHAR2","40","","","N"
"NMRMS_FLOW_GATHER","NATUREFLAG","","","NUMBER","22","1","0","N"
"NMRMS_FLOW_GATHER","HIGHLEVELSTATE","","","NUMBER","22","10","0","N"
"NMRMS_FLOW_HOSSALES_IMP","IMPID","","","NUMBER","22","10","0","Y"
"NMRMS_FLOW_HOSSALES_IMP","USEYEAR","年","年","VARCHAR2","6","","","N"
"NMRMS_FLOW_HOSSALES_IMP","USEMONTH","月","月","VARCHAR2","4","","","N"
"NMRMS_FLOW_HOSSALES_IMP","USEDAY","","","VARCHAR2","4","","","N"
"NMRMS_FLOW_HOSSALES_IMP","HOSPITALNAME","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_HOSSALES_IMP","OFFICENAME","","","VARCHAR2","100","","","N"
"NMRMS_FLOW_HOSSALES_IMP","GOODSNAME","赠品商品名称","赠品商品名称","VARCHAR2","180","","","N"
"NMRMS_FLOW_HOSSALES_IMP","GOODSUNIT","赠品基本单位","赠品基本单位","VARCHAR2","30","","","N"
"NMRMS_FLOW_HOSSALES_IMP","GOODSTYPE","赠品规格","赠品规格","VARCHAR2","80","","","N"
"NMRMS_FLOW_HOSSALES_IMP","LOTNO","批号","批号","VARCHAR2","80","","","N"
"NMRMS_FLOW_HOSSALES_IMP","PRICE","协议价","协议价","VARCHAR2","20","","","N"
"NMRMS_FLOW_HOSSALES_IMP","OUTQTY","出库未记帐数量","出库未记帐数量","VARCHAR2","20","","","N"
"NMRMS_FLOW_HOSSALES_IMP","COLLECTMANNAME","","","VARCHAR2","20","","","N"
"NMRMS_FLOW_HOSSALES_IMP","TERRITORYNAME","","","VARCHAR2","80","","","N"
"NMRMS_FLOW_HOSSALES_IMP","GOODSGROUP","","","VARCHAR2","40","","","N"
"NMRMS_FLOW_HOSSALES_IMP","IMPNUM","","","NUMBER","22","6","0","N"
"NMRMS_FLOW_HOSSALES_IMP","USESTATUS","总单状态","总单状态","NUMBER","22","2","0","N"
"NMRMS_FLOW_HOSSALES_IMP","DEALINFO","","","VARCHAR2","300","","","N"
"NMRMS_FLOW_HOSSALES_IMP","INPUTMANID","制单人ID","制单人ID","NUMBER","22","10","0","N"
"NMRMS_FLOW_HOSSALES_IMP","CREDATE","制单日期","制单日期","DATE","7","","","N"
"NMRMS_FLOW_HOSSALES_IMP","MEMO","总单备注","总单备注","VARCHAR2","300","","","N"
"NMRMS_FLOW_HOSSALES_IMP","DOCTORNAME","","","VARCHAR2","20","","","N"
"NMRMS_FLOW_HOSSALES_IMP","SEX","性别","性别","VARCHAR2","3","","","N"
"NMRMS_FLOW_IMPTMP","流向单位名称","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP","货品名称","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP","货品规格","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP","货品单位","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP","销售日期","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP","库存数量","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP","单价","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP","金额","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP","英克单位名称","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP","英克货品名称","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP","英克货品规格","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP","英克货品单位","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP","货品批号","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP","业务员","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP0","单位名称","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP0","商品代码","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP0","商品名称","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP0","规格","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP0","厂家","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP0","单位","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP0","数量","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP0","上传时间","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP12","A","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP12","B","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP12","C","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP12","D","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP12","E","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP12","F","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP12","G","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP1204","RI_QI","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP1204","MING_CHENG","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP1204","规格","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP1204","空3","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP1204","空4","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP1204","SHU_LIANG","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP1204","PI_HAO","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP1204","PJ_HAO","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP1204","LEI_XING","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP13","A","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP13","B","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP13","C","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP13","D","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP13","E","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP13","F","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP13","G","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP14","A","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP14","B","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP14","C","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP14","D","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP14","E","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP14","F","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP14","G","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP15","A","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP15","B","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP15","C","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP15","D","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP15","E","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP15","F","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP15","G","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP16","A","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP16","B","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP16","C","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP16","D","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP16","E","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP16","F","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP16","G","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP17","A","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP17","B","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP17","C","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP17","D","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP17","E","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP17","F","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP17","G","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP18","A","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP18","B","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP18","C","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP18","D","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP18","E","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP18","F","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP18","日期","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP19","A","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP19","B","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP19","C","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP19","D","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP19","E","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP19","F","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP19","日期","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP19","QQQQ","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP20","A","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP20","B","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP20","C","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP20","D","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP20","E","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP20","F","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP20","日期","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP20","QQQQ","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP22","A","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP22","B","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP22","C","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP22","D","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP22","E","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP22","F","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP22","日期","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP23","A","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP23","B","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP23","C","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP23","D","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP23","E","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP23","F","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP23","日期","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP41","A","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP41","B","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP41","C","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP41","D","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP41","E","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP41","F","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP41","日期","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP42","A","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP42","B","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP42","C","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP42","D","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP42","E","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP42","F","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP42","日期","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","科目","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","科目名称","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","摘要","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","借数量","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","贷数量","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","借金额","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","贷金额","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","单位名称","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","单位财务编码","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","通用名","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","货品财务编码","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","规格","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","基本单位","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","业务日期","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","票据号","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","责任人","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","责任人编号","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","部门名称","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","人员","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","人员财务编码","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","相关货品ID","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","相关单位ID","","","VARCHAR2","160","","","N"
"NMRMS_FLOW_IMPTMP43","相关部门ID","","","VARCHAR2","160","","","N"
