"TABLE_NAME","COLUMN_NAME","CNTITLE","CNNAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","IS_PK"
"TPL_QTY_DAY_DTL","BATCHNO","批次","批次","VARCHAR2","20","","","N"
"TPL_QTY_DAY_DTL","LOTID","批号ID","批号ID","NUMBER","22","12","0","N"
"TPL_QTY_DAY_DTL","LOTNO","批号","批号","VARCHAR2","100","","","N"
"TPL_QTY_DAY_DTL","VALIDDATE","有效期至","有效期至","DATE","7","","","N"
"TPL_QTY_DAY_DTL","PRODDATE","生产日期","生产日期","DATE","7","","","N"
"TPL_QTY_DAY_DTL","GOODSSTATUSID","货品状态ID","货品状态ID","NUMBER","22","4","0","N"
"TPL_QTY_DAY_DTL","QUANTITYSTATUS","质量状态","质量状态","NUMBER","22","2","0","N"
"TPL_QTY_DAY_DTL","GOQTY","货主数量","货主数量","NUMBER","22","16","6","N"
"TPL_QTY_DAY_DTL","QTY","数量","数量","NUMBER","22","16","6","N"
"TPL_QTY_DAY_DTL","REALQTY","实际数量","实际数量","NUMBER","22","16","6","N"
"TPL_QTY_DAY_DTL","GODIFFQTY","货主差异数量","货主差异数量","NUMBER","22","16","6","N"
"TPL_QTY_DAY_DTL","WMSDIFFQTY","物流差异数量","物流差异数量","NUMBER","22","16","6","N"
"TPL_QTY_DAY_DTL","PROCFLAG","比对标志","比对标志","NUMBER","22","1","0","N"
"TPL_QTY_DAY_DTL","WHNUMBER","","","NUMBER","22","12","0","N"
"TPL_QTY_DAY_DTL","MEMO","备注","备注","VARCHAR2","100","","","N"
"TPL_RULING_LST","LSTID","记录ID","记录ID","NUMBER","22","12","0","Y"
"TPL_RULING_LST","CREDATE","记录日期","记录日期","DATE","7","","","N"
"TPL_RULING_LST","APPLYTYPE","申请类型","申请类型","NUMBER","22","1","0","N"
"TPL_RULING_LST","WAREHID","物流中心ID","物流中心ID","NUMBER","22","12","0","N"
"TPL_RULING_LST","SOURCEID","原单ID","原单ID","NUMBER","22","12","0","N"
"TPL_RULING_LST","DESCRIP","状况描述","状况描述","VARCHAR2","1000","","","N"
"TPL_RULING_LST","DEALING","临时处置","临时处置","VARCHAR2","1000","","","N"
"TPL_RULING_LST","CONCLUSION","裁决结论","裁决结论","VARCHAR2","1000","","","N"
"TPL_RULING_LST","EXPFLAG_000","导出标记","导出标记","NUMBER","22","1","0","N"
"TPL_RULING_LST","EXPDATE_000","导出时间","导出时间","DATE","7","","","N"
"TPL_RULING_LST","EXPFILENAME","导出文件名","导出文件名","VARCHAR2","40","","","N"
"TPL_RULING_LST","USESTATUS","状态","状态","NUMBER","22","1","0","N"
"TPL_RULING_LST","COMEFIRMDATE","处理完成时间","处理完成时间","DATE","7","","","N"
"TPL_RULING_LST","COMEFIRMMANID","处理完成人ID","处理完成人ID","NUMBER","22","12","0","N"
"TPL_RULING_LST","GOODSOWNERID","","","NUMBER","22","12","0","N"
"TPL_RULING_LST_DTL","DTLID","主键ID","主键ID","NUMBER","22","12","0","Y"
"TPL_RULING_LST_DTL","LSTID","记录ID","记录ID","NUMBER","22","12","0","N"
"TPL_RULING_LST_DTL","OWNERGOODSID","货主货品ID","货主货品ID","NUMBER","22","12","0","N"
"TPL_RULING_LST_DTL","LOTNO","批号","批号","VARCHAR2","100","","","N"
"TPL_RULING_LST_DTL","KILLLOTNO","灭菌批号","灭菌批号","VARCHAR2","100","","","N"
"TPL_RULING_LST_DTL","VALIDDATE","有效期至","有效期至","DATE","7","","","N"
"TPL_RULING_LST_DTL","PRODDATE","生产日期","生产日期","DATE","7","","","N"
"TPL_RULING_LST_DTL","APPROVEDOCNO","批准文号","批准文号","VARCHAR2","100","","","N"
"TPL_RULING_LST_DTL","REGISTNO","注册证号","注册证号","VARCHAR2","100","","","N"
"TPL_RULING_LST_DTL","GOODSQTY","数量","数量","NUMBER","22","16","6","N"
"TPL_RULING_LST_DTL","PRICE","价格","价格","NUMBER","22","12","2","N"
"TPL_RULING_LST_DTL","REASON","裁决原因","裁决原因","VARCHAR2","2000","","","N"
"TPL_RULING_LST_DTL","EXPFLAG","导出标记","导出标记","NUMBER","22","1","0","N"
"TPL_RULING_LST_DTL","EXPDATE","导出时间","导出时间","DATE","7","","","N"
"TPL_RULING_LST_DTL","EXPFILENAME","导出文件名","导出文件名","VARCHAR2","40","","","N"
"TPL_RULING_LST_DTL","SOURCEID","来源单据ID","来源单据ID","NUMBER","22","12","0","N"
"TPL_ST_IO_DOC","ORDERID","","","NUMBER","22","12","0","N"
"TPL_ST_IO_DOC","ORDERDTLID","","","NUMBER","22","12","0","N"
"TPL_ST_IO_DOC","INOUTFLAG","","","NUMBER","22","1","0","N"
"TPL_ST_IO_DOC","COMEFROM","","","NUMBER","22","2","0","N"
"TPL_ST_IO_DOC","INOUTID","","","NUMBER","22","12","0","Y"
"TPL_ST_IO_DOC","WAREHID","","","NUMBER","22","12","0","N"
"TPL_ST_IO_DOC","OWNERGOODSID","","","NUMBER","22","12","0","N"
"TPL_ST_IO_DOC","GOODSID","","","NUMBER","22","12","0","N"
"TPL_ST_IO_DOC","GOODSPACKID","","","NUMBER","22","12","0","N"
"TPL_ST_IO_DOC","BATCHNO","","","VARCHAR2","20","","","N"
"TPL_ST_IO_DOC","LOTID","","","NUMBER","22","12","0","N"
"TPL_ST_IO_DOC","GOODSSTATUSID","","","NUMBER","22","4","0","N"
"TPL_ST_IO_DOC","QUANTITYSTATUS","","","NUMBER","22","2","0","N"
"TPL_ST_IO_DOC","INGOODSQTY","","","NUMBER","22","16","6","N"
"TPL_ST_IO_DOC","OUTGOODSQTY","","","NUMBER","22","16","6","N"
"TPL_ST_IO_DOC","GOODSQTY","","","NUMBER","22","16","6","N"
"TPL_ST_IO_DOC","PRINTLINE","","","NUMBER","22","12","0","N"
"TPL_ST_IO_DOC","PRINTNO","","","VARCHAR2","20","","","N"
"TPL_ST_IO_DOC","DIFFLAG","","","NUMBER","22","1","0","N"
"TPL_ST_IO_DOC","DIFREASON","","","VARCHAR2","200","","","N"
"TPL_ST_IO_DOC","RECEIVEDATE","","","DATE","7","","","N"
"TPL_ST_IO_DOC","MEMO","","","VARCHAR2","200","","","N"
"TPL_ST_IO_DOC","FINISHFLAG","","","NUMBER","22","1","0","N"
"TPL_ST_IO_DOC","USESTATUS","","","NUMBER","22","2","0","N"
"TPL_ST_IO_DOC","KEEPDATE","","","DATE","7","","","N"
"TPL_ST_IO_DOC","KEEPMANID","","","NUMBER","22","12","0","N"
"TPL_ST_IO_DOC","OTHERID","","","NUMBER","22","12","0","N"
"TPL_ST_IO_DOC","EXPFLAG","","","NUMBER","22","1","0","N"
"TPL_ST_IO_DOC","EXPDATE","","","DATE","7","","","N"
"TPL_ST_IO_DOC","EXPFILENAME","","","VARCHAR2","40","","","N"
"TPL_ST_IO_DOC","GOODSOWNERID","","","NUMBER","22","12","0","N"
"TPL_ST_IO_DOC","SECTIONID","","","NUMBER","22","12","0","N"
"TPL_ST_QTY_DAY_LST","WAREHID","物流中心ID","物流中心ID","NUMBER","22","12","0","Y"
"TPL_ST_QTY_DAY_LST","GOODSOWNERID","货主ID","货主ID","NUMBER","22","12","0","Y"
"TPL_ST_QTY_DAY_LST","OWNERGOODSID","货主货品ID","货主货品ID","NUMBER","22","12","0","Y"
"TPL_ST_QTY_DAY_LST","GOODSID","货品主档ID","货品主档ID","NUMBER","22","12","0","Y"
"TPL_ST_QTY_DAY_LST","GOODSPACKID","包装ID","包装ID","NUMBER","22","12","0","Y"
"TPL_ST_QTY_DAY_LST","BATCHNO","批次","批次","VARCHAR2","20","","","Y"
"TPL_ST_QTY_DAY_LST","LOTID","批号ID","批号ID","NUMBER","22","12","0","Y"
"TPL_ST_QTY_DAY_LST","GOODSQTY","库存","库存","NUMBER","22","16","6","N"
"TPL_ST_QTY_DAY_LST","BUSIQTY","业务库存","业务库存","NUMBER","22","16","6","N"
"TPL_ST_QTY_DAY_LST","GOODSSTATUSID","货品状态ID","货品状态ID","NUMBER","22","12","0","Y"
"TPL_ST_QTY_DAY_LST","CREDATE","日期","日期","DATE","7","","","Y"
"TPL_ST_QTY_LST","WAREHID","物流中心ID","物流中心ID","NUMBER","22","12","0","Y"
"TPL_ST_QTY_LST","GOODSOWNERID","货主ID","货主ID","NUMBER","22","12","0","Y"
"TPL_ST_QTY_LST","OWNERGOODSID","货主货品ID","货主货品ID","NUMBER","22","12","0","Y"
"TPL_ST_QTY_LST","GOODSID","货品主档ID","货品主档ID","NUMBER","22","12","0","Y"
"TPL_ST_QTY_LST","GOODSPACKID","包装ID","包装ID","NUMBER","22","12","0","Y"
"TPL_ST_QTY_LST","BATCHNO","批次","批次","VARCHAR2","20","","","Y"
"TPL_ST_QTY_LST","LOTID","批号ID","批号ID","NUMBER","22","12","0","Y"
"TPL_ST_QTY_LST","GOODSQTY","库存","库存","NUMBER","22","16","6","N"
"TPL_ST_QTY_LST","BUSIQTY","业务库存","业务库存","NUMBER","22","16","6","N"
"TPL_ST_QTY_LST","GOODSSTATUSID","货品状态","货品状态","NUMBER","22","12","0","Y"
"TPL_ST_QTY_LST","QUANTITYSTATUS","质量状态","质量状态","NUMBER","22","2","0","N"
"TPL_SYS_LOG","LOGID","信息ID","信息ID","NUMBER","22","12","0","Y"
"TPL_SYS_LOG","CREDATE","记录日期","记录日期","DATE","7","","","N"
"TPL_SYS_LOG","COMEFROM","信息来源","信息来源","NUMBER","22","2","0","N"
"TPL_SYS_LOG","LOGSORT","信息分类","信息分类","NUMBER","22","2","0","N"
"TPL_SYS_LOG","LOGTYPE","信息类型","信息类型","NUMBER","22","2","0","N"
"TPL_SYS_LOG","GOODSOWNERID","货主ID","货主ID","NUMBER","22","10","0","N"
"TPL_SYS_LOG","WAREHID","物流中心ID","物流中心ID","NUMBER","22","10","0","N"
"TPL_SYS_LOG","INOUTFLAG","出入库类型","出入库类型","NUMBER","22","1","0","N"
"TPL_SYS_LOG","SOURCEID","来源ID","来源ID","VARCHAR2","40","","","N"
"TPL_SYS_LOG","SOURCEDTLID","来源单ID","来源单ID","VARCHAR2","40","","","N"
"TPL_SYS_LOG","BASEID","","","VARCHAR2","40","","","N"
"TPL_SYS_LOG","MSGNO","信息编码","信息编码","VARCHAR2","200","","","N"
"TPL_SYS_LOG","MSG","信息","信息","VARCHAR2","4000","","","N"
"TPL_TRADE_DTL","TRADEID","库存调整单ID","库存调整单ID","NUMBER","22","12","0","N"
"TPL_TRADE_DTL","TRADEDTLID","库存调整细单ID","库存调整细单ID","NUMBER","22","12","0","Y"
"TPL_TRADE_DTL","OWNERGOODSID","货主货品ID","货主货品ID","NUMBER","22","12","0","N"
"TPL_TRADE_DTL","GOODSID","货品主档ID","货品主档ID","NUMBER","22","12","0","N"
"TPL_TRADE_DTL","FROMLOTID","原批号ID","原批号ID","NUMBER","22","12","0","N"
"TPL_TRADE_DTL","TOLOTID","调整后批号ID","调整后批号ID","NUMBER","22","12","0","N"
"TPL_TRADE_DTL","FROMBATCHNO","原批次","原批次","VARCHAR2","20","","","N"
"TPL_TRADE_DTL","TOBATCHNO","调整后批次","调整后批次","VARCHAR2","20","","","N"
"TPL_TRADE_DTL","FROMLOTNO","原批号","原批号","VARCHAR2","100","","","N"
"TPL_TRADE_DTL","FROMGOODSSTATUSID","原货品状态","原货品状态","NUMBER","22","4","0","N"
"TPL_TRADE_DTL","FROMQUANSTATUS","调整前质量状态","调整前质量状态","NUMBER","22","1","0","N"
"TPL_TRADE_DTL","TOGOODSSTATUSID","调整后货品状态","调整后货品状态","NUMBER","22","4","0","N"
"TPL_TRADE_DTL","TOQUANSTATUS","调整后质量状态","调整后质量状态","NUMBER","22","1","0","N"
"TPL_TRADE_DTL","TRADEGOODSQTY","库内变动单位","库内变动单位","NUMBER","22","16","6","N"
"TPL_TRADE_DTL","TRADEGOODSPACK","库内变动交易单位数量","库内变动交易单位数量","VARCHAR2","20","","","N"
"TPL_TRADE_DTL","PRINTLINE","","","NUMBER","22","12","0","N"
"TPL_TRADE_DTL","PRINTNO","","","VARCHAR2","20","","","N"
"TPL_TRADE_DTL","GOODSPACKID","包装ID","包装ID","NUMBER","22","12","0","N"
"TPL_TRADE_DTL","QTY","数量","数量","NUMBER","22","16","6","N"
"TPL_TRADE_DTL","SRCPROCDTLID","ERP原盘点结果处理细单ID","ERP原盘点结果处理细单ID","NUMBER","22","12","0","N"
"TPL_TRADE_DTL","PROCFLAG","执行标志","执行标志","NUMBER","22","1","0","N"
"TPL_TRADE_DTL","EXPFLAG","","","NUMBER","22","1","0","N"
"TPL_TRADE_DTL","EXPDATE","","","DATE","7","","","N"
"TPL_TRADE_DTL","EXPFILENAME","","","VARCHAR2","40","","","N"
"TPL_TRADE_DTL","CONFIRMDATE","确定日期","确定日期","DATE","7","","","N"
"TPL_TRADE_DTL","OTHERID","WMS库存调整细单ID","WMS库存调整细单ID","NUMBER","22","12","0","N"
"TPL_TRADE_DTL","GOODSOWNERID","货主ID","货主ID","NUMBER","22","12","0","N"
"TPL_TRADE_DTL","WMSNO","WMS单号","WMS单号","VARCHAR2","40","","","N"
"TPL_TRADE_DTL","FROMVALIDDATE","原有效期","原有效期","DATE","7","","","N"
"TPL_TRADE_DTL","TOLOTNO","调整后批号","调整后批号","VARCHAR2","100","","","N"
"TPL_TRADE_DTL","TOVALIDDATE","调整后有效期","调整后有效期","DATE","7","","","N"
"TPL_TRADE_DTL","CUSTCANCELSTATUS","","","VARCHAR2","80","","","N"
"TPL_TRADE_DTL","WMSCANCELSTATUS","","","VARCHAR2","80","","","N"
"TPL_TRADE_DTL","CONFIRMMAN","确定人","确定人","NUMBER","22","12","0","N"
"TPL_TRADE_DTL","FROMPRODDATE","原生产日期","原生产日期","DATE","7","","","N"
"TPL_TRADE_DTL","FROMAPPROVEDOCNO","","","VARCHAR2","100","","","N"
"TPL_TRADE_DTL","TOPRODDATE","调整后生产日期","调整后生产日期","DATE","7","","","N"
"TPL_TRADE_DTL","TOAPPROVEDOCNO","调整后批准文号","调整后批准文号","VARCHAR2","100","","","N"
"TPL_TRADE_DTL","PACKNAME","包装名称","包装名称","VARCHAR2","10","","","N"
"TPL_TRADE_DTL","PACKSIZE","包装大小","包装大小","NUMBER","22","16","6","N"
"TPL_TRADE_DTL","SECTIONID","分区ID","分区ID","NUMBER","22","12","0","N"
"TPL_TRADE_DTL","FROMREGISTNO","","","VARCHAR2","100","","","N"
"TPL_TRADE_DTL","TOREGISTNO","","","VARCHAR2","100","","","N"
"TPL_TRADE_DTL","FROMSECTIONID","","","NUMBER","22","12","0","N"
"TPL_TRADE_DTL","TOSECTIONID","","","NUMBER","22","12","0","N"
"TPL_TRADE_DTL","TOCOMPANYID","","","NUMBER","22","12","0","N"
"TPL_TRADE_ORDER","TRADEID","库存调整单ID","库存调整单ID","NUMBER","22","12","0","Y"
"TPL_TRADE_ORDER","TRADEDATE","建单时间","建单时间","DATE","7","","","N"
"TPL_TRADE_ORDER","INPUTMANID","录入人ID","录入人ID","NUMBER","22","12","0","N"
"TPL_TRADE_ORDER","OPERATIONTYPE","业务类型","业务类型","NUMBER","22","2","0","N"
"TPL_TRADE_ORDER","WAREHID","物流中心ID","物流中心ID","NUMBER","22","12","0","N"
"TPL_TRADE_ORDER","GOODSOWNERID","货主ID","货主ID","NUMBER","22","12","0","N"
"TPL_TRADE_ORDER","DTLLINES","明细总笔数","明细总笔数","NUMBER","22","12","0","N"
"TPL_TRADE_ORDER","BILLFROM","单据来源","单据来源","NUMBER","22","1","0","N"
"TPL_TRADE_ORDER","EXPFLAG","","","NUMBER","22","1","0","N"
"TPL_TRADE_ORDER","EXPDATE","","","DATE","7","","","N"
"TPL_TRADE_ORDER","EXPFILENAME","","","VARCHAR2","40","","","N"
"TPL_TRADE_ORDER","USESTATUS","单据状态","单据状态","NUMBER","22","2","0","N"
"TPL_TRADE_ORDER","MEMO","备注","备注","VARCHAR2","200","","","N"
"TPL_TRADE_ORDER","OTHERID","WMS库存调整ID","WMS库存调整ID","NUMBER","22","12","0","N"
"TPL_TRADE_ORDER","INF_TFLAG","","","NUMBER","22","2","0","N"
"TPL_TRADE_ORDER","INF_GOTFLAG","","","NUMBER","22","2","0","N"
"TPL_TRADE_ORDER","WMSNO","WMS单号","WMS单号","VARCHAR2","40","","","N"
"TPL_TRADE_ORDER","EXECUTETYPE","","","NUMBER","22","1","0","N"
"TPL_TRADE_ORDER","SUBTYPE","","","NUMBER","22","2","0","N"
"TPL_TRADE_ORDER","SRCDTLID","","","NUMBER","22","10","0","N"
"TPL_UNQUALIFIED_GOODS_LST","LSTID","清单ID","清单ID","NUMBER","22","12","0","Y"
"TPL_UNQUALIFIED_GOODS_LST","GOODSOWNERID","货主ID","货主ID","NUMBER","22","12","0","N"
"TPL_UNQUALIFIED_GOODS_LST","OWNERGOODSID","货主货品ID","货主货品ID","NUMBER","22","12","0","N"
"TPL_UNQUALIFIED_GOODS_LST","LOTID","批号ID","批号ID","NUMBER","22","12","0","N"
"TPL_WAREHOUSE","WAREHID","物流中心ID","物流中心ID","NUMBER","22","12","0","Y"
"TPL_WAREHOUSE","COMPANYID","单位主档ID","单位主档ID","NUMBER","22","12","0","N"
"TPL_WAREHOUSE","WARE4CODE","物流中心4位编码","物流中心4位编码","VARCHAR2","4","","","N"
"TPL_WAREHOUSE","WAREHOPCODE","物流中心操作码","物流中心操作码","VARCHAR2","40","","","N"
"TPL_WAREHOUSE","WAREHTYPE","物流中心类型","物流中心类型","NUMBER","22","2","0","N"
"TPL_WAREHOUSE","WAREHNAME","物流中心名称","物流中心名称","VARCHAR2","80","","","N"
"TPL_WAREHOUSE","WAREHNO","物流中心编码","物流中心编码","VARCHAR2","20","","","N"
"TPL_WAREHOUSE","WAREHSHORTNAME","物流中心简称","物流中心简称","VARCHAR2","50","","","N"
"TPL_WAREHOUSE","CHIEFOFFICER","负责人","负责人","VARCHAR2","100","","","N"
"TPL_WAREHOUSE","TELEPHONE","电话","电话","VARCHAR2","50","","","N"
"TPL_WAREHOUSE","POSTCODE","邮政编码","邮政编码","VARCHAR2","20","","","N"
"TPL_WAREHOUSE","WAREHADDRESS","物流中心地址","物流中心地址","VARCHAR2","300","","","N"
"TPL_WAREHOUSE","INVOICEHEAD","发票名称","发票名称","VARCHAR2","80","","","N"
"TPL_WAREHOUSE","INVOICEADDRESS","发票地址","发票地址","VARCHAR2","100","","","N"
"TPL_WAREHOUSE","CONNECTOR","联络人员","联络人员","VARCHAR2","100","","","N"
"TPL_WAREHOUSE","CONNPHONE","联络电话","联络电话","VARCHAR2","40","","","N"
"TPL_WAREHOUSE","MEMO","备注","备注","VARCHAR2","160","","","N"
"TPL_WAREHOUSE","PARENTID","上一级物流中心ID","上一级物流中心ID","NUMBER","22","12","0","N"
"TPL_WAREHOUSE","USESTATUS","使用状态","使用状态","NUMBER","22","1","0","N"
"TPL_WAREHOUSE","TAXREGISTNO","税号","税号","VARCHAR2","50","","","N"
"TPL_WAREHOUSE","BANK","开户行","开户行","VARCHAR2","100","","","N"
"TPL_WAREHOUSE","BANKNO","开户行账号","开户行账号","VARCHAR2","40","","","N"
"TPL_WAREHOUSE","TRANSADDRESSID","运输地址ID","运输地址ID","NUMBER","22","12","0","N"
"TPL_WAREHOUSE","WAREHAREA","经营范围","经营范围","VARCHAR2","400","","","N"
"TPL_WAREHOUSE","WMSTYPE","系统类型","系统类型","NUMBER","22","1","0","N"
"TPL_WAREHOUSE","CHECKMANID2","第二验收员ID","第二验收员ID","NUMBER","22","10","0","N"
"TPL_WAREHOUSE","BTFLAG","必填","必填","NUMBER","22","1","0","N"
"TPL_WAREHOUSE","CREDATE","创建时间","创建时间","DATE","7","","","N"
"TPL_WAREHOUSE","INPUTMANID","未使用id","未使用id","NUMBER","22","10","0","N"
"TPL_WAREHOUSE","PROVINCE","省份","省份","VARCHAR2","50","","","N"
"TPL_WAREHOUSE","CITY","城市","城市","VARCHAR2","50","","","N"
"TPL_WAREHOUSE","DISTRICT","区名","区名","VARCHAR2","240","","","N"
"TPL_WAREHOUSE","TOWNSHIP","乡","乡","VARCHAR2","240","","","N"
"TPL_WAREHOUSE","POINAME","具体地址","具体地址","VARCHAR2","240","","","N"
"TPL_WAREHOUSE","LONGITUDE","经度","经度","NUMBER","22","10","6","N"
"TPL_WAREHOUSE","LATITUDE","纬度","纬度","NUMBER","22","10","6","N"
"TPL_WAREHOUSE_CONTROLSET","WAREHFLAG","实体物流中心标志","实体物流中心标志","NUMBER","22","2","0","N"
"TPL_WAREHOUSE_CONTROLSET","USECONTAINERFLAG","使用容器收货","使用容器收货","NUMBER","22","1","0","N"
"TPL_WAREHOUSE_CONTROLSET","ISTRANS","是否启用运输","是否启用运输","NUMBER","22","1","0","N"
"TPL_WAREHOUSE_CONTROLSET","CANCHANGEPOS","允许上架变更货位","允许上架变更货位","NUMBER","22","1","0","N"
"TPL_WAREHOUSE_CONTROLSET","KEYID","主键ID","主键ID","NUMBER","22","12","0","Y"
"TPL_WAREHOUSE_CONTROLSET","DESCR","描述设置","描述设置","VARCHAR2","2000","","","N"
"TPL_WAREHOUSE_CONTROLSET","WAREHID","物流中心ID","物流中心ID","NUMBER","22","12","0","N"
"TPL_WAREHOUSE_CONTROLSET","MERGEPICKFLAG","是否提总拣货","是否提总拣货","NUMBER","22","1","0","N"
"TPL_WAREHOUSE_CONTROLSET","SHIPPOSFLAG","启用集货位","启用集货位","NUMBER","22","1","0","N"
"TPL_WAREHOUSE_CONTROLSET","SCANECODEFLAG","是否在RF上架是扫描监管码","是否在RF上架是扫描监管码","NUMBER","22","1","0","N"
"TPL_WAREHOUSE_CONTROLSET","TRADECONTAINERFLAG","使用容器补货","使用容器补货","NUMBER","22","1","0","N"
"TPL_WAREHOUSE_CONTROLSET","USEFLOWNO","使用集货线流水号","使用集货线流水号","NUMBER","22","1","0","N"
"TPL_WAREHOUSE_CONTROLSET","SCATTERLOTFIRST","零拣批号优先分配","零拣批号优先分配","NUMBER","22","1","0","N"
"TPL_WAREHOUSE_CONTROLSET","RECEIVECONTAINERFLAG","上架后自动回收容器","上架后自动回收容器","NUMBER","22","1","0","N"
"TPL_WAREHOUSE_CONTROLSET","ISBOXPARTITION","","","NUMBER","22","1","0","N"
"TPL_WAREHOUSE_CONTROLSET","ISWHOLEFINISH","","","NUMBER","22","1","0","N"
"TPL_WAREHOUSE_CONTROLSET","AUTOGATHERFLAG","","","NUMBER","22","1","0","N"
"TPL_WAREHOUSE_SETUP","KEYID","主键ID","主键ID","NUMBER","22","12","0","Y"
"TPL_WAREHOUSE_SETUP","WAREHID","物流中心ID","物流中心ID","NUMBER","22","12","0","N"
"TPL_WAREHOUSE_SETUP","DEFAULTVEHTYPEID","默认车型ID","默认车型ID","NUMBER","22","12","0","N"
"TPL_WAREHOUSE_SETUP","RATIO","","","NUMBER","22","10","6","N"
"TPRICE_GOODS_TYPE","GOODSTYPEID","货品计费分类","货品计费分类","NUMBER","22","10","0","Y"
"TPRICE_GOODS_TYPE","GOODSTYPENAME","货品类型","货品类型","VARCHAR2","50","","","N"
"TPRICE_GOODS_TYPE","MEMO","备注","备注","VARCHAR2","200","","","N"
"TPRICE_STORE_TYPE","STORETYPEID","存储计费项目ID","存储计费项目ID","NUMBER","22","10","0","Y"
"TPRICE_STORE_TYPE","STORETYPENAME","存储计费项目","存储计费项目","VARCHAR2","50","","","N"
"TPRICE_STORE_TYPE","GOODSSTATUSID","货品状态ID","货品状态ID","NUMBER","22","10","0","N"
"TPRICE_STORE_TYPE","MEMO","备注","备注","VARCHAR2","200","","","N"
"TPRICE_STORE_TYPE","GOODSTYPEID","货品细分分类ID","货品细分分类ID","NUMBER","22","10","0","N"
"TPRICE_STORE_TYPE","PRINTSEQ","显示顺序","显示顺序","NUMBER","22","10","0","N"
"TPRICE_TRANS_REGION","REGIONID","","","NUMBER","22","10","0","Y"
"TPRICE_TRANS_REGION","REGIONNAME","","","VARCHAR2","50","","","N"
"TPRICE_TRANS_REGION","DISTANCE","","","NUMBER","22","16","6","N"
"TPRICE_TRANS_REGION","MEMO","","","VARCHAR2","200","","","N"
"TPRICE_TRANS_REGION","WAREHID","","","NUMBER","22","10","0","N"
"TPRICE_TRANS_TYPE","TRANSTYPEID","运输计费项目ID","运输计费项目ID","NUMBER","22","10","0","Y"
"TPRICE_TRANS_TYPE","TRANSTYPENAME","运输计费项目","运输计费项目","VARCHAR2","50","","","N"
"TPRICE_TRANS_TYPE","CARGOFLAG","泡货折重标志","泡货折重标志","NUMBER","22","1","0","N"
"TPRICE_TRANS_TYPE","CARGORATE","泡货折重率","泡货折重率","NUMBER","22","16","6","N"
"TPRICE_TRANS_TYPE","MEMO","备注","备注","VARCHAR2","200","","","N"
"TPRICE_TRANS_TYPE","PRINTSEQ","显示顺序","显示顺序","NUMBER","22","10","0","N"
"TPRICE_USEDAY","USEDAYID","逻辑日ID","逻辑日ID","NUMBER","22","20","0","Y"
"TPRICE_USEDAY","USEDAY","逻辑日","逻辑日","DATE","7","","","N"
"TPRICE_USEDAY","DAYFLAG","逻辑日日结成功标志","逻辑日日结成功标志","NUMBER","22","2","0","N"
"TPRICE_USEDAY","STFLAG","储值费用明细生成完成","储值费用明细生成完成","NUMBER","22","2","0","N"
"TPRICE_USEDAY","DAYEND","逻辑日结束的时间","逻辑日结束的时间","DATE","7","","","N"
"TPRICE_USEDAY","USEMM","逻辑月","逻辑月","NUMBER","22","20","0","N"
"TPRICE_USEDAY","USESTATUS","逻辑日使用状态","逻辑日使用状态","NUMBER","22","2","0","N"
"TPRICE_USEMM","USEMM","逻辑月","逻辑月","NUMBER","22","10","0","Y"
"TPRICE_USEMM","USEYEAR","年","年","NUMBER","22","10","0","N"
"TPRICE_USEMM","USEMONTH","月","月","NUMBER","22","2","0","N"
"TPRICE_USEMM","ENDDATE","逻辑月结束日期","逻辑月结束日期","DATE","7","","","N"
"TPRICE_USEMM","USESTATUS","逻辑月使用状态","逻辑月使用状态","NUMBER","22","2","0","N"
"TPRICE_USEMM_DTL","USEMM","逻辑月","逻辑月","NUMBER","22","10","0","Y"
"TPRICE_USEMM_DTL","GOODSOWNERID","货主ID","货主ID","NUMBER","22","10","0","Y"
"TPRICE_USEMM_DTL","ENDDATE","货主逻辑月结束日期","货主逻辑月结束日期","DATE","7","","","N"
"TPRICE_USEMM_DTL","CHECKFLAG","对帐状态","对帐状态","NUMBER","22","2","0","N"
"WMS_APPKEY_MANAGE","APPKEYMANAGEID","总单ID","总单ID","NUMBER","22","12","0","Y"
"WMS_APPKEY_MANAGE","APPKEY","APPKEY","APPKEY","VARCHAR2","50","","","N"
"WMS_APPKEY_MANAGE","SECRET","SECRET","SECRET","VARCHAR2","50","","","N"
"WMS_APPKEY_MANAGE","USESTATUS","KEY使用态","KEY使用态","NUMBER","22","1","0","N"
"WMS_APPKEY_MANAGE","OWNERID","ownercode","ownercode","NUMBER","22","12","0","N"
"WMS_APPKEY_MANAGE","MEMO","备注","备注","VARCHAR2","200","","","N"
"WMS_APPKEY_MANAGE","WAREHOUSEID","warehousecode","warehousecode","NUMBER","22","12","0","N"
"WMS_BARCODE2V_DTL","SEQID","序列号","序列号","NUMBER","22","12","0","N"
"WMS_BARCODE2V_DTL","SEQDTLID","细单序列号","细单序列号","NUMBER","22","12","0","Y"
"WMS_BARCODE2V_DTL","DATAKEY","数据变量","数据变量","VARCHAR2","100","","","N"
"WMS_BARCODE2V_DTL","DATAVALUE","对应值","对应值","VARCHAR2","2000","","","N"
"WMS_BARCODE2V_MODE","MODEID","","","NUMBER","22","12","0","Y"
"WMS_BARCODE2V_MODE","EPL","","","VARCHAR2","1000","","","N"
"WMS_BARCODE2V_MODE","DATAKEY","","","VARCHAR2","100","","","N"
